bench-name,cpp-time,cpp-memo,mvs-time,mvs-memo,swift-time,swift-memo,scala-time,scala-memo
gen285,536737.5,0.0,1424384.0,0.0,1290198.0,0.0,4202044.5,0.0
gen286,9361835.5,0.0,256.0,0.0,6300.0,0.0,38977.0,0.0
gen287,3560377.0,0.0,256.0,0.0,6312.0,0.0,117563.0,0.0
gen288,23150342.5,0.0,7180032.0,0.0,3122676.5,0.0,4120690.5,0.0
gen289,5784772.5,0.0,256.0,0.0,1239.0,0.0,61332.5,0.0
gen291,9747088.0,0.0,6229248.0,0.0,6712475.0,0.0,10146171.5,0.0
gen292,2145939564.0,0.0,87890560.0,0.0,63020201.0,0.0,13135517.5,0.0
gen293,1028616.0,0.0,827392.0,0.0,929846.0,0.0,2516019.0,0.0
gen294,6929070.5,0.0,1154816.0,0.0,1167578.0,0.0,1388462.0,0.0
gen295,723254.0,0.0,410496.0,0.0,381256.0,0.0,1193752.5,0.0
gen296,13528233.0,0.0,2086528.0,0.0,1209063.5,0.0,1325004.0,0.0
gen297,91465117.5,0.0,25630720.0,0.0,16847181.0,0.0,11920343.0,0.0
gen298,207701215.5,0.0,45453952.0,0.0,32874593.5,0.0,22619579.0,0.0
gen299,173407.5,0.0,209920.0,0.0,289074.5,0.0,935273.0,0.0
gen300,707621.0,0.0,2546944.0,0.0,3241903.5,0.0,8525983.5,0.0
gen301,58061289.5,0.0,15106432.0,0.0,8921777.5,0.0,5113640.0,0.0
gen302,15675429.5,0.0,2387200.0,0.0,1047189.0,0.0,2532244.5,0.0
gen303,25188657.5,0.0,11488128.0,0.0,7091358.5,0.0,7450142.0,0.0
gen304,3451073.0,0.0,3133696.0,0.0,3687951.5,0.0,4886031.0,0.0
gen305,584587.0,0.0,1383296.0,0.0,1615898.0,0.0,4576788.5,0.0
gen306,9349504.0,0.0,671232.0,0.0,6266.5,0.0,61917.0,0.0
gen307,2125709.5,0.0,1054592.0,0.0,548696.0,0.0,6406177.5,0.0
gen308,25230866.5,0.0,9692160.0,0.0,3011817.0,0.0,878410.5,0.0
gen309,15403534.5,0.0,124672.0,0.0,6317.0,0.0,91989.0,0.0
gen310,6227113.5,0.0,174848.0,0.0,402052.0,0.0,736565.5,0.0
gen311,6093910.5,0.0,256.0,0.0,1206.0,0.0,34353.0,0.0
gen312,1082977.5,0.0,933248.0,0.0,1099183.0,0.0,3251148.5,0.0
gen313,40994499.5,0.0,1339648.0,0.0,4612.0,0.0,58503.5,0.0
gen314,590788365.0,0.0,95506048.0,0.0,59247141.0,0.0,33041647.0,0.0
gen315,277285605.5,0.0,2317056.0,0.0,2200725.0,0.0,2259492.0,0.0
gen316,39933613.0,0.0,8717568.0,0.0,5394993.0,0.0,6045734.0,0.0
gen317,917747.5,0.0,256.0,0.0,5465.5,0.0,59264.0,0.0
gen318,750256.0,0.0,588416.0,0.0,483159.5,0.0,2033061.5,0.0
gen319,8335169.0,0.0,3979264.0,0.0,3010142.5,0.0,5222274.0,0.0
gen320,36129805.5,0.0,20592640.0,0.0,12258053.0,0.0,13534929.5,0.0
gen321,316441542.5,0.0,35887360.0,0.0,26304343.0,0.0,18808365.5,0.0
gen322,10174017.0,0.0,3701760.0,0.0,1613895.0,0.0,2497612.5,0.0
gen323,1881567.0,0.0,1517312.0,0.0,1583272.5,0.0,2581573.5,0.0
gen324,98624149.5,0.0,26014720.0,0.0,1656261.0,0.0,1941759.5,0.0
gen325,418156902.0,0.0,86254848.0,0.0,31707402.0,0.0,23160885.0,0.0
gen326,45590206.5,0.0,7655680.0,0.0,5758647.5,0.0,2125396.0,0.0
gen327,603993.5,0.0,730624.0,0.0,593912.0,0.0,2132066.0,0.0
gen328,759694992.0,0.0,35305856.0,0.0,31279004.0,0.0,6992468.5,0.0
gen329,35321187.0,0.0,15262464.0,0.0,9007576.5,0.0,6700068.0,0.0
gen330,3190228.5,0.0,444288.0,0.0,630738.5,0.0,1131889.0,0.0
gen331,7327455.0,0.0,2352128.0,0.0,691025.5,0.0,1815273.5,0.0
gen332,90224270.5,0.0,7377408.0,0.0,4548115.0,0.0,4045842.0,0.0
gen333,1369973.0,0.0,256.0,0.0,4617.0,0.0,37525.0,0.0
gen334,570645.5,0.0,166400.0,0.0,1212.0,0.0,634110.5,0.0
gen335,3627633.0,0.0,1935488.0,0.0,1222488.5,0.0,2781388.0,0.0
gen336,423262184.5,0.0,21989376.0,0.0,16922724.5,0.0,8827889.0,0.0
gen337,2707671.0,0.0,535296.0,0.0,619290.5,0.0,1653710.0,0.0
gen338,8957986.5,0.0,1099648.0,0.0,788969.0,0.0,1540052.0,0.0
gen340,2625590.5,0.0,679680.0,0.0,420105.0,0.0,2618350.5,0.0
gen341,1955796.5,0.0,126976.0,0.0,222572.5,0.0,365938.0,0.0
gen342,255813532.0,0.0,26488832.0,0.0,12437103.5,0.0,8474935.0,0.0
gen343,6999252.0,0.0,4733056.0,0.0,4091299.0,0.0,6665298.5,0.0
gen344,1668643.0,0.0,660480.0,0.0,303609.5,0.0,478648.0,0.0
gen345,815690279.5,0.0,22399104.0,0.0,12376025.5,0.0,4675836.0,0.0
gen346,12981325.0,0.0,2241664.0,0.0,1179142.0,0.0,3745966.0,0.0
gen347,52359224.5,0.0,17349376.0,0.0,7699230.0,0.0,8544881.0,0.0
gen348,1705589.0,0.0,4181120.0,0.0,4268458.5,0.0,8295780.0,0.0
gen349,219.0,0.0,256.0,0.0,1221.5,0.0,9492.0,0.0
gen350,156659295.5,0.0,35154944.0,0.0,18563800.0,0.0,8927322.5,0.0
gen351,14968411.5,0.0,11725056.0,0.0,10638385.0,0.0,7873654.5,0.0
gen352,4989781.5,0.0,7544192.0,0.0,5745920.0,0.0,12185297.5,0.0
gen353,120663027.0,0.0,2458752.0,0.0,2097931.0,0.0,2320779.0,0.0
gen354,281082378.5,0.0,64791424.0,0.0,27671480.0,0.0,31938186.5,0.0
gen355,35895167.5,0.0,17372800.0,0.0,6961668.0,0.0,7522114.5,0.0
gen356,146477563.0,0.0,51971968.0,0.0,42956810.5,0.0,33369396.5,0.0
gen357,2844088.5,0.0,3015936.0,0.0,3069640.5,0.0,5297000.5,0.0
gen358,9811522.0,0.0,214528.0,0.0,5607.0,0.0,71840.5,0.0
gen359,7336124.0,0.0,2763648.0,0.0,2535858.0,0.0,4906776.5,0.0
gen360,137052365.5,0.0,50876800.0,0.0,36105241.0,0.0,22607467.5,0.0
gen361,56569567.0,0.0,9935104.0,0.0,7886613.0,0.0,553495.5,0.0
gen362,7076401.5,0.0,452352.0,0.0,153676.5,0.0,664496.0,0.0
gen363,76596432.0,0.0,25733888.0,0.0,18645708.5,0.0,18560088.0,0.0
gen364,45799722.5,0.0,6335232.0,0.0,6518136.0,0.0,2222507.0,0.0
gen365,59457335.0,0.0,21473408.0,0.0,17580747.0,0.0,899824.5,0.0
gen366,568995.0,0.0,137472.0,0.0,4656.5,0.0,564828.0,0.0
gen367,25940009.5,0.0,518912.0,0.0,1198.0,0.0,7591.0,0.0
gen368,26507137.0,0.0,7271680.0,0.0,5481277.5,0.0,5016807.0,0.0
gen369,83351.5,0.0,215680.0,0.0,278338.5,0.0,1282226.0,0.0
gen370,3622697.5,0.0,484608.0,0.0,5445.5,0.0,52800.0,0.0
gen371,156503431.0,0.0,24670592.0,0.0,12470147.0,0.0,8480324.0,0.0
gen373,971865.0,0.0,1062528.0,0.0,726868.0,0.0,3418487.0,0.0
gen374,1239375.5,0.0,205568.0,0.0,151379.5,0.0,1342200.5,0.0
gen375,15033888.0,0.0,13079424.0,0.0,12731096.5,0.0,13287951.5,0.0
gen376,18188876.0,0.0,1941376.0,0.0,2720401.5,0.0,3536610.5,0.0
gen378,288351.0,0.0,572416.0,0.0,449432.5,0.0,1453044.0,0.0
gen379,1962550180.0,0.0,60053632.0,0.0,25845895.5,0.0,11069225.0,0.0
gen380,256356819.5,0.0,9569024.0,0.0,1414600.5,0.0,2901646.0,0.0
gen381,66776469.0,0.0,25458688.0,0.0,19855072.0,0.0,5347929.5,0.0
gen382,152044697.5,0.0,998400.0,0.0,1278.5,0.0,531686.5,0.0
gen383,56107662.5,0.0,11587712.0,0.0,8730991.5,0.0,7877386.0,0.0
gen384,19896651.5,0.0,1349888.0,0.0,1501699.5,0.0,1440234.5,0.0
gen385,223896863.5,0.0,46301184.0,0.0,6470226.5,0.0,13128866.5,0.0
gen386,736706.0,0.0,294656.0,0.0,236469.0,0.0,837730.0,0.0
gen387,167642.0,0.0,328448.0,0.0,278462.5,0.0,1726699.5,0.0
gen388,2216925.0,0.0,4481024.0,0.0,4075467.0,0.0,8494445.0,0.0
gen389,1737697.0,0.0,5203072.0,0.0,5971836.0,0.0,11996115.0,0.0
gen390,123901.0,0.0,230656.0,0.0,278397.5,0.0,1875776.5,0.0
gen391,19723219.0,0.0,2782080.0,0.0,720054.0,0.0,933831.0,0.0
gen392,55667134.5,0.0,19090560.0,0.0,12377435.0,0.0,3713154.0,0.0
gen393,29145837.5,0.0,8462976.0,0.0,6930826.0,0.0,8432069.0,0.0
gen394,9457744.0,0.0,3045632.0,0.0,2038519.5,0.0,3753607.5,0.0
gen395,1062748.5,0.0,843520.0,0.0,690358.0,0.0,2463050.5,0.0
gen396,116002104.0,0.0,23853696.0,0.0,18355955.0,0.0,11994140.5,0.0
gen397,847723.0,0.0,136704.0,0.0,161875.5,0.0,690471.5,0.0
gen398,19380270.5,0.0,7402752.0,0.0,1844645.5,0.0,5318338.5,0.0
gen399,86506171.0,0.0,26019712.0,0.0,23113232.0,0.0,12294354.5,0.0
gen400,285986.5,0.0,458880.0,0.0,399394.5,0.0,1562539.5,0.0
gen401,363765596.0,0.0,22566016.0,0.0,15547692.5,0.0,8974348.5,0.0
gen402,146175361.0,0.0,19787264.0,0.0,16676335.0,0.0,5597111.5,0.0
gen404,5963992.5,0.0,950400.0,0.0,975233.0,0.0,479044.0,0.0
gen405,25599888.0,0.0,4222976.0,0.0,1233235.5,0.0,1019137.0,0.0
gen406,69098230.0,0.0,9815680.0,0.0,7518680.0,0.0,6760281.5,0.0
gen407,2292731.5,0.0,729472.0,0.0,655924.5,0.0,2031159.0,0.0
gen408,102208843.0,0.0,35320960.0,0.0,22031478.5,0.0,16782199.5,0.0
gen409,130189585.5,0.0,25583232.0,0.0,12267546.5,0.0,11755616.5,0.0
gen411,2469476.5,0.0,4139392.0,0.0,4811270.0,0.0,7624651.5,0.0
gen412,79698673.0,0.0,34982016.0,0.0,21151584.0,0.0,7407726.5,0.0
gen413,14838479.0,0.0,6383232.0,0.0,4438954.5,0.0,5037961.5,0.0
gen414,11165690.5,0.0,2278784.0,0.0,1754723.0,0.0,2403990.5,0.0
gen415,11477589.0,0.0,1625472.0,0.0,551480.5,0.0,371068.5,0.0
gen416,45333158.5,0.0,12169088.0,0.0,7080477.0,0.0,5140191.5,0.0
gen417,25677863.5,0.0,15461120.0,0.0,12156232.0,0.0,12592616.5,0.0
gen418,4883342.5,0.0,928000.0,0.0,965071.0,0.0,1546256.5,0.0
gen419,39051621.0,0.0,9435136.0,0.0,6108781.5,0.0,6385308.0,0.0
gen420,30326681.5,0.0,8152448.0,0.0,4936701.0,0.0,5930050.0,0.0
gen421,253687.5,0.0,489344.0,0.0,502521.0,0.0,1367295.5,0.0
gen422,26149754.0,0.0,2172672.0,0.0,1982805.0,0.0,1194698.0,0.0
gen423,50940706.0,0.0,15004928.0,0.0,11899856.5,0.0,8204876.5,0.0
gen425,439703342.5,0.0,41752064.0,0.0,23564635.0,0.0,21506075.0,0.0
gen426,87446158.0,0.0,32968320.0,0.0,9779000.0,0.0,11540983.5,0.0
gen427,173674140.5,0.0,44151040.0,0.0,20878283.5,0.0,10854752.5,0.0
gen428,1243641.5,0.0,256.0,0.0,5444.5,0.0,48654.5,0.0
gen429,1840629.0,0.0,835968.0,0.0,286436.5,0.0,1624762.0,0.0
gen430,688227.0,0.0,669056.0,0.0,455028.5,0.0,2267625.5,0.0
gen431,55310224.5,0.0,24780160.0,0.0,15916600.0,0.0,12045194.0,0.0
gen432,1443929.0,0.0,4259456.0,0.0,4236991.5,0.0,6940312.5,0.0
gen433,14751862.0,0.0,132864.0,0.0,266128.0,0.0,760758.5,0.0
gen435,16317188.0,0.0,4956800.0,0.0,2674959.5,0.0,4859528.5,0.0
gen436,7901837.5,0.0,2286720.0,0.0,224430.0,0.0,1895435.5,0.0
gen437,191809689.5,0.0,63749888.0,0.0,35360474.5,0.0,41979649.0,0.0
gen438,494564.5,0.0,1396096.0,0.0,1808442.5,0.0,5208575.0,0.0
gen439,15139703.0,0.0,100224.0,0.0,5447.5,0.0,75306.5,0.0
gen440,7618498.0,0.0,3891840.0,0.0,2481145.5,0.0,2724044.0,0.0
gen441,35453882.5,0.0,11074944.0,0.0,3335005.0,0.0,2814171.5,0.0
gen442,1891319.5,0.0,420864.0,0.0,4632.5,0.0,64406.5,0.0
gen443,9885963.0,0.0,2886912.0,0.0,919831.0,0.0,1834308.5,0.0
gen444,221089803.5,0.0,51138048.0,0.0,8071258.5,0.0,19944930.0,0.0
gen445,86024281.0,0.0,17672960.0,0.0,9308492.5,0.0,6797307.0,0.0
gen446,1949914.0,0.0,1550336.0,0.0,1607995.0,0.0,2838732.5,0.0
gen447,19405527.5,0.0,12878720.0,0.0,10035080.5,0.0,8578405.5,0.0
gen448,1157003512.5,0.0,245262208.0,0.0,184502663.0,0.0,31436064.0,0.0
gen449,21264746.0,0.0,15509376.0,0.0,14161907.0,0.0,12049363.5,0.0
gen450,340984.5,0.0,268032.0,0.0,330984.0,0.0,1223936.0,0.0
gen451,99298358.5,0.0,36564736.0,0.0,15050983.0,0.0,12254580.5,0.0
gen453,1650277.5,0.0,2751232.0,0.0,2654424.0,0.0,4137450.0,0.0
gen454,5466424.5,0.0,562176.0,0.0,626141.5,0.0,1446346.0,0.0
gen455,412629.5,0.0,652544.0,0.0,550818.5,0.0,2807567.5,0.0
gen456,907544.0,0.0,216576.0,0.0,4654.0,0.0,511522.0,0.0
gen457,29188381.0,0.0,12535040.0,0.0,8341206.0,0.0,8782650.0,0.0
gen458,55723193.0,0.0,18335360.0,0.0,6211246.5,0.0,4233488.0,0.0
gen459,117643701.0,0.0,15657856.0,0.0,7614634.5,0.0,6623148.0,0.0
gen460,906516.0,0.0,132864.0,0.0,223776.0,0.0,733414.5,0.0
gen461,456650816.0,0.0,35458944.0,0.0,27837974.5,0.0,12365887.0,0.0
gen462,1867820.0,0.0,1369472.0,0.0,824996.5,0.0,3887502.0,0.0
gen463,781787.0,0.0,231808.0,0.0,164904.5,0.0,1412429.5,0.0
gen464,11343389.5,0.0,4546944.0,0.0,4982384.5,0.0,6244059.5,0.0
gen465,140898627.5,0.0,17535616.0,0.0,11867063.5,0.0,11171093.0,0.0
gen466,166076753.0,0.0,47657088.0,0.0,34187040.5,0.0,19529407.5,0.0
gen467,314941997.5,0.0,97752704.0,0.0,62785074.0,0.0,37665710.0,0.0
gen469,55462379.0,0.0,20645632.0,0.0,12468503.5,0.0,9816462.5,0.0
gen470,2015739.0,0.0,881024.0,0.0,515654.0,0.0,933821.5,0.0
gen471,9127052.0,0.0,3010560.0,0.0,958126.5,0.0,2136279.0,0.0
gen472,14192025.0,0.0,725376.0,0.0,1258.0,0.0,928825.0,0.0
gen473,819308.0,0.0,2099072.0,0.0,2498724.5,0.0,5167281.5,0.0
gen474,5250023.5,0.0,4910976.0,0.0,5311961.5,0.0,6189773.5,0.0
gen476,121810.0,0.0,349568.0,0.0,282182.0,0.0,1997000.5,0.0
gen477,397717516.0,0.0,19650432.0,0.0,18088060.5,0.0,13870561.5,0.0
gen478,803926.0,0.0,216576.0,0.0,1187.0,0.0,4419.0,0.0
gen479,1620546649.0,0.0,123834368.0,0.0,92118366.5,0.0,26121687.5,0.0
gen480,77893622.5,0.0,21253760.0,0.0,15316643.0,0.0,11850724.0,0.0
gen481,685162.5,0.0,955904.0,0.0,1137303.0,0.0,4569642.0,0.0
gen482,36139865.5,0.0,852480.0,0.0,5472.5,0.0,565502.0,0.0
gen483,25387445.5,0.0,18757760.0,0.0,14785387.0,0.0,16237191.5,0.0
gen484,6854879.0,0.0,1448704.0,0.0,4633.0,0.0,547530.0,0.0
gen485,244.5,0.0,256.0,0.0,1326.5,0.0,17362.5,0.0
gen486,315012.0,0.0,430848.0,0.0,481876.5,0.0,2042447.5,0.0
gen487,12835277905.5,0.0,2468736.0,0.0,1304.0,0.0,1013803.5,0.0
gen488,106233064.5,0.0,35579264.0,0.0,22142873.5,0.0,18154821.0,0.0
gen489,1986236.5,0.0,45312.0,0.0,6317.0,0.0,74048.0,0.0
gen490,85747946.0,0.0,29695616.0,0.0,22786667.5,0.0,15795823.0,0.0
gen491,15447699.0,0.0,3863936.0,0.0,2912048.5,0.0,4436201.0,0.0
gen492,7639053.5,0.0,459776.0,0.0,538574.0,0.0,452115.5,0.0
gen493,184730628.5,0.0,16096000.0,0.0,10666166.5,0.0,11169601.0,0.0
gen494,75603258.5,0.0,26426496.0,0.0,21206942.5,0.0,12240816.0,0.0
gen495,8479409.0,0.0,4015872.0,0.0,3160268.0,0.0,6831482.5,0.0
gen496,3341579.0,0.0,320256.0,0.0,584354.5,0.0,457216.0,0.0
gen497,4488238.0,0.0,951296.0,0.0,371455.5,0.0,478771.5,0.0
gen498,570388692.0,0.0,167618944.0,0.0,97476859.5,0.0,23118906.5,0.0
gen499,3314926.5,0.0,1939200.0,0.0,1075418.5,0.0,4298474.0,0.0
gen500,14125110.0,0.0,3753984.0,0.0,1904410.5,0.0,2155969.5,0.0
gen501,55359206.5,0.0,1926016.0,0.0,5456.0,0.0,119520.5,0.0
gen502,81814.0,0.0,232704.0,0.0,277221.5,0.0,1517030.5,0.0
gen503,280427202.0,0.0,55962240.0,0.0,39168063.5,0.0,21166433.0,0.0
gen504,25123678.0,0.0,4762240.0,0.0,2921100.0,0.0,4235716.5,0.0
gen505,6391346.0,0.0,1069312.0,0.0,848024.0,0.0,426925.0,0.0
gen506,64846691.0,0.0,26148480.0,0.0,13484385.5,0.0,12440981.5,0.0
gen507,25354090.5,0.0,9696640.0,0.0,11560754.0,0.0,8318425.5,0.0
gen509,10806053.0,0.0,1418496.0,0.0,1593018.0,0.0,2038007.0,0.0
gen510,61484271.5,0.0,19983488.0,0.0,10974612.5,0.0,10285617.0,0.0
gen511,9664749.5,0.0,2371712.0,0.0,2081962.5,0.0,3568687.5,0.0
gen512,84477.0,0.0,221568.0,0.0,274819.0,0.0,1589782.5,0.0
gen513,16199177.0,0.0,9319168.0,0.0,4102209.0,0.0,6983198.0,0.0
gen514,32426382.0,0.0,4313088.0,0.0,1863892.0,0.0,4436510.0,0.0
gen515,3695646.0,0.0,3138816.0,0.0,3291643.0,0.0,5838527.5,0.0
gen516,327262316.5,0.0,27085696.0,0.0,22350361.0,0.0,12386737.0,0.0
gen519,35286372.5,0.0,9387904.0,0.0,8015542.5,0.0,2271085.0,0.0
gen520,196281360.5,0.0,56198656.0,0.0,9415826.5,0.0,6431929.0,0.0
gen521,1014738.0,0.0,663680.0,0.0,277617.0,0.0,1647976.0,0.0
gen522,328252000.5,0.0,45254400.0,0.0,21647255.0,0.0,15784656.5,0.0
gen523,4227723.5,0.0,182528.0,0.0,227666.5,0.0,1006815.5,0.0
gen524,631332788.0,0.0,75115520.0,0.0,47162215.0,0.0,25806651.5,0.0
gen525,35058054.0,0.0,10951552.0,0.0,4385278.0,0.0,4696485.0,0.0
gen526,20102306.0,0.0,4659072.0,0.0,2205849.5,0.0,1673733.5,0.0
gen527,76723372.5,0.0,25823360.0,0.0,5564351.5,0.0,4726814.0,0.0
gen528,1063736.5,0.0,259456.0,0.0,416420.5,0.0,531105.0,0.0
gen529,168343.5,0.0,368128.0,0.0,286989.0,0.0,1061184.0,0.0
gen530,4706888.0,0.0,5206272.0,0.0,4918866.5,0.0,6720033.5,0.0
gen531,4562586.5,0.0,4067840.0,0.0,5350662.0,0.0,7104291.0,0.0
gen532,1510044.0,0.0,1797248.0,0.0,1787108.0,0.0,4308436.5,0.0
gen533,126902027.0,0.0,35919360.0,0.0,23247842.0,0.0,9632993.0,0.0
gen534,35554193.5,0.0,13484416.0,0.0,4069392.5,0.0,4665194.0,0.0
gen535,13274534.5,0.0,2344192.0,0.0,2159949.0,0.0,1246697.0,0.0
gen536,24576841.0,0.0,4802816.0,0.0,3170784.5,0.0,3891482.5,0.0
gen537,315061.5,0.0,852096.0,0.0,1036213.0,0.0,3444902.5,0.0
gen538,2992303.0,0.0,3183360.0,0.0,3588118.5,0.0,6065357.5,0.0
gen539,130621.0,0.0,352768.0,0.0,586080.0,0.0,1740130.5,0.0
gen540,9398824.0,0.0,389760.0,0.0,743623.5,0.0,1916727.5,0.0
gen541,405036.5,0.0,971264.0,0.0,1273376.5,0.0,3329221.5,0.0
gen543,44623455.0,0.0,1597696.0,0.0,1234.0,0.0,647806.5,0.0
gen545,1631622846.5,0.0,44986752.0,0.0,22001890.0,0.0,9450845.0,0.0
gen546,6553966.0,0.0,15457408.0,0.0,12901972.5,0.0,15770472.5,0.0
gen547,25084684.5,0.0,1565568.0,0.0,5467.0,0.0,62574.0,0.0
gen548,965554.5,0.0,874752.0,0.0,649660.5,0.0,4360718.0,0.0
gen549,9015559.0,0.0,5994496.0,0.0,5717795.5,0.0,6929304.0,0.0
gen550,24313099.0,0.0,3292416.0,0.0,2358539.5,0.0,2979883.0,0.0
gen551,312742923.5,0.0,96520704.0,0.0,55242951.0,0.0,24904631.5,0.0
gen552,1240239.5,0.0,2242304.0,0.0,841399.5,0.0,5042425.5,0.0
gen553,25558831.0,0.0,5069312.0,0.0,3797567.0,0.0,5023788.5,0.0
gen554,3901860.5,0.0,723456.0,0.0,5491.5,0.0,31330.5,0.0
gen555,274243841.0,0.0,55811328.0,0.0,32212032.5,0.0,23082652.5,0.0
gen556,4423678.5,0.0,3490944.0,0.0,1934671.5,0.0,4793558.5,0.0
gen557,22143998.0,0.0,1449088.0,0.0,199604.0,0.0,74835.5,0.0
gen559,3103122.0,0.0,365824.0,0.0,283451.5,0.0,2305060.5,0.0
gen560,542696.5,0.0,289920.0,0.0,285245.0,0.0,1307640.0,0.0
gen561,22730474.0,0.0,4270080.0,0.0,2020401.0,0.0,1742508.0,0.0
gen562,45288720.5,0.0,15524096.0,0.0,7120341.5,0.0,4954638.5,0.0
gen563,818964.0,0.0,367232.0,0.0,348403.5,0.0,1163998.5,0.0
gen564,289725.5,0.0,732032.0,0.0,840861.5,0.0,2593897.0,0.0
gen565,83340.0,0.0,204800.0,0.0,278432.0,0.0,873486.5,0.0
gen566,2606679.0,0.0,2197632.0,0.0,2325366.0,0.0,4259948.5,0.0
gen568,82488.5,0.0,256.0,0.0,1220.5,0.0,1185674.5,0.0
gen569,36147223.0,0.0,4044288.0,0.0,3387353.0,0.0,1267130.5,0.0
gen570,164428.0,0.0,470016.0,0.0,531836.5,0.0,1874332.0,0.0
