bench-name,cpp-time,cpp-memo,mvs-time,mvs-memo,swift-time,swift-memo,scala-time,scala-memo
gen573,1215820.0,0.0,256.0,0.0,4695.0,0.0,59297.5,0.0
gen574,36139422.5,0.0,16241152.0,0.0,12811355.0,0.0,10120909.0,0.0
gen576,165865.5,0.0,243712.0,0.0,1286.0,0.0,1183788.0,0.0
gen577,86019657.5,0.0,35478144.0,0.0,22224630.5,0.0,19829848.5,0.0
gen578,30711277.5,0.0,25550848.0,0.0,22704098.0,0.0,15884217.5,0.0
gen579,14655590.5,0.0,1412608.0,0.0,2065861.0,0.0,4565237.5,0.0
gen580,22436122.0,0.0,670080.0,0.0,570384.0,0.0,1404811.5,0.0
gen581,392275.0,0.0,468992.0,0.0,460197.5,0.0,885073.5,0.0
gen582,1245397.5,0.0,668416.0,0.0,313186.0,0.0,1538869.0,0.0
gen583,451417516.0,0.0,77973504.0,0.0,42708888.0,0.0,33721839.5,0.0
gen584,3950462.5,0.0,407040.0,0.0,6277.5,0.0,62129.5,0.0
gen585,164290.5,0.0,429312.0,0.0,552877.0,0.0,1532388.0,0.0
gen586,149492.5,0.0,256.0,0.0,5224.5,0.0,36618.0,0.0
gen588,45780434.5,0.0,10902528.0,0.0,7453759.0,0.0,3710290.5,0.0
gen589,4426847.0,0.0,558208.0,0.0,4683.0,0.0,35246.0,0.0
gen590,10554687.0,0.0,9008384.0,0.0,8272192.5,0.0,6697910.5,0.0
gen591,862374.5,0.0,2125056.0,0.0,1974318.0,0.0,6307755.0,0.0
gen592,4350725.0,0.0,255744.0,0.0,353096.0,0.0,1058076.0,0.0
gen593,52294500.5,0.0,8860544.0,0.0,7377902.0,0.0,2683505.0,0.0
gen594,228210092.5,0.0,91476224.0,0.0,58631008.0,0.0,52260046.0,0.0
gen595,5892355.0,0.0,10461824.0,0.0,11737015.5,0.0,11147231.5,0.0
gen596,1062321837.5,0.0,177528576.0,0.0,106776038.5,0.0,17659749.0,0.0
gen597,13072914.0,0.0,1982208.0,0.0,1417799.0,0.0,1282082.5,0.0
gen598,549369528.0,0.0,43909504.0,0.0,32251400.5,0.0,20273799.0,0.0
gen599,19618671.0,0.0,4786816.0,0.0,2660705.5,0.0,3873393.5,0.0
gen600,13283233.5,0.0,3072256.0,0.0,3643107.0,0.0,4275862.0,0.0
gen601,4648050.5,0.0,1031296.0,0.0,1301424.0,0.0,2909372.0,0.0
gen602,41917513.5,0.0,6737280.0,0.0,1654464.0,0.0,641162.0,0.0
gen603,124290.5,0.0,254208.0,0.0,304992.0,0.0,1864635.5,0.0
gen604,35138041.0,0.0,3590400.0,0.0,370676.5,0.0,471287.0,0.0
gen605,28584442.5,0.0,15976576.0,0.0,8568416.5,0.0,11308870.5,0.0
gen606,8399593.0,0.0,3761664.0,0.0,2203625.5,0.0,4734801.0,0.0
gen607,2504175.0,0.0,615936.0,0.0,4646.5,0.0,57513.5,0.0
gen608,1053351.0,0.0,1141120.0,0.0,1378333.5,0.0,2347246.0,0.0
gen609,1701461.5,0.0,509696.0,0.0,4621.0,0.0,501616.5,0.0
gen610,166445453.0,0.0,37986944.0,0.0,16769611.0,0.0,8521984.5,0.0
gen611,15316593.5,0.0,2905216.0,0.0,2916286.0,0.0,2759205.5,0.0
gen612,152690193.0,0.0,29889536.0,0.0,29695756.5,0.0,17387097.5,0.0
gen613,1655412.5,0.0,91648.0,0.0,1217.5,0.0,12574.5,0.0
gen615,1427796.0,0.0,1398272.0,0.0,1125303.0,0.0,2510896.0,0.0
gen616,8841880.0,0.0,928640.0,0.0,618339.0,0.0,84520.0,0.0
gen617,1080642.0,0.0,1027200.0,0.0,812545.5,0.0,3658400.5,0.0
gen618,19969711.0,0.0,5905536.0,0.0,1544268.0,0.0,1958356.0,0.0
gen619,227084366.0,0.0,45249792.0,0.0,14199044.0,0.0,7076553.5,0.0
gen620,5955943.0,0.0,5559552.0,0.0,5798084.0,0.0,7429267.5,0.0
gen621,27585890.5,0.0,11310848.0,0.0,4806292.5,0.0,5030944.0,0.0
gen622,847840.5,0.0,46592.0,0.0,1222.0,0.0,56737.0,0.0
gen623,15921640.5,0.0,877824.0,0.0,852605.0,0.0,1245879.0,0.0
gen624,546567.0,0.0,429824.0,0.0,495893.0,0.0,1610187.5,0.0
gen625,8756232.0,0.0,5467136.0,0.0,3474176.0,0.0,5266987.0,0.0
gen626,25637196.5,0.0,6283008.0,0.0,3561489.5,0.0,4500800.0,0.0
gen627,366348438.0,0.0,26469376.0,0.0,23100883.0,0.0,6577238.5,0.0
gen628,36174303.0,0.0,1862272.0,0.0,1777431.0,0.0,2500295.5,0.0
gen629,85076106.0,0.0,36216704.0,0.0,12288237.0,0.0,12780029.0,0.0
gen630,44334171.5,0.0,34878464.0,0.0,29825746.0,0.0,24631942.0,0.0
gen632,454212.5,0.0,493824.0,0.0,494731.0,0.0,2709133.5,0.0
gen633,190267.0,0.0,288256.0,0.0,267167.5,0.0,1137189.5,0.0
gen634,327706425.0,0.0,80116096.0,0.0,29609688.0,0.0,12826510.0,0.0
gen_109_37,27660579.0,0.0,82176.0,0.0,5695.0,0.0,89085.0,0.0
gen_12_30,14371090.0,0.0,44544.0,0.0,5982.0,0.0,101433.0,0.0
gen_1115_34,2429234.5,0.0,256.0,0.0,5531.5,0.0,636335.0,0.0
gen_100_20,39008757.0,0.0,44544.0,0.0,6236.0,0.0,80425.5,0.0
gen_102_38,6588300.0,0.0,291840.0,0.0,5469.5,0.0,582280.5,0.0
gen_112_30,5950714.5,0.0,208384.0,0.0,5480.0,0.0,522930.5,0.0
gen_102_8,683316.0,0.0,256.0,0.0,4677.5,0.0,643503.0,0.0
gen_108_39,7337255.0,0.0,250112.0,0.0,5452.5,0.0,575499.0,0.0
gen_107_35,14636506.0,0.0,83712.0,0.0,4996.5,0.0,91488.5,0.0
gen_0_31,3682911.0,0.0,256.0,0.0,5469.5,0.0,88088.5,0.0
gen_100_32,19706859.0,0.0,1596288.0,0.0,1529835.5,0.0,500994.0,0.0
gen_105_37,8585049.0,0.0,132352.0,0.0,5869.5,0.0,68006.5,0.0
gen_101_32,22283204.5,0.0,47616.0,0.0,1253.5,0.0,104759.5,0.0
gen_102_37,42314.0,0.0,256.0,0.0,1282.5,0.0,698549.5,0.0
gen_108_38,623713.5,0.0,1737984.0,0.0,1412894.5,0.0,3825558.5,0.0
gen_106_39,123808.0,0.0,328448.0,0.0,448541.5,0.0,1239809.5,0.0
gen_111_29,85613.5,0.0,220928.0,0.0,280786.0,0.0,1184992.5,0.0
gen_113_39,84437.0,0.0,239872.0,0.0,282871.0,0.0,1692494.5,0.0
gen_1115_36,242172.0,0.0,534144.0,0.0,631114.5,0.0,1448552.0,0.0
gen_110_37,242909.0,0.0,387328.0,0.0,281587.0,0.0,1493924.5,0.0
gen_0_23,82837.5,0.0,203008.0,0.0,282520.5,0.0,890531.5,0.0
gen_101_36,124572.5,0.0,328448.0,0.0,279526.5,0.0,1035034.0,0.0
gen_109_31,126194.5,0.0,250624.0,0.0,280290.0,0.0,956961.5,0.0
gen_2_34,82388.5,0.0,216320.0,0.0,282191.5,0.0,1151714.5,0.0
gen_100_34,6795911.0,0.0,324864.0,0.0,315849.0,0.0,1150001.0,0.0
gen_113_30,707789.5,0.0,960384.0,0.0,1187249.0,0.0,2964242.0,0.0
gen_5_39,406817.5,0.0,1052928.0,0.0,929009.5,0.0,3335930.0,0.0
gen_112_35,412767.5,0.0,1169792.0,0.0,1423435.0,0.0,4517111.5,0.0
gen_4_39,124143.5,0.0,323328.0,0.0,395888.0,0.0,1230207.0,0.0
gen_3_20,45747.0,0.0,256.0,0.0,1238.0,0.0,645860.0,0.0
gen_4_37,162173.5,0.0,417152.0,0.0,549586.5,0.0,1542102.0,0.0
gen_12_34,122815.5,0.0,628864.0,0.0,846338.5,0.0,2822827.5,0.0
gen_7_18,365411.0,0.0,1153152.0,0.0,1404343.5,0.0,4642470.0,0.0
gen_112_38,329689.0,0.0,936960.0,0.0,1254125.0,0.0,4178907.0,0.0
gen_106_37,287732.5,0.0,690176.0,0.0,822842.0,0.0,4121615.5,0.0
gen_101_35,127106.5,0.0,273920.0,0.0,282988.0,0.0,1757361.0,0.0
gen_107_32,166374.0,0.0,371200.0,0.0,277677.0,0.0,1168507.0,0.0
gen_104_34,7710415.0,0.0,125696.0,0.0,5256.0,0.0,62186.0,0.0
gen_114_36,3177766.0,0.0,256.0,0.0,1218.0,0.0,63000.5,0.0
gen_0_57,14896126.5,0.0,256.0,0.0,6392.5,0.0,101643.5,0.0
gen_105_36,2656707.0,0.0,256.0,0.0,1212.5,0.0,85417.5,0.0
gen_4_32,12929023.0,0.0,256.0,0.0,1239.5,0.0,91491.5,0.0
gen_0_37,16793401.0,0.0,256.0,0.0,5258.5,0.0,86753.5,0.0
gen_108_30,4122313.0,0.0,256.0,0.0,6265.0,0.0,86927.5,0.0
gen_4_33,14676891.0,0.0,241408.0,0.0,5478.0,0.0,87123.5,0.0
gen_110_38,11233580.5,0.0,256.0,0.0,1283.0,0.0,88202.0,0.0
gen_12_27,28704920.0,0.0,256.0,0.0,5866.0,0.0,102493.0,0.0
gen_10_30,8874246.5,0.0,256.0,0.0,4653.0,0.0,172277.0,0.0
gen_105_29,1958702.0,0.0,256.0,0.0,6368.5,0.0,91080.5,0.0
gen_109_38,1511602.0,0.0,256.0,0.0,5474.0,0.0,73982.5,0.0
gen_8_35,8237472.0,0.0,256.0,0.0,8034.0,0.0,100807.5,0.0
gen_2_33,5804481.0,0.0,256.0,0.0,5528.0,0.0,77011.5,0.0
gen_102_35,1569396.0,0.0,256.0,0.0,5695.5,0.0,91056.0,0.0
gen_106_29,7261379.0,0.0,256.0,0.0,6321.0,0.0,88882.5,0.0
gen_10_27,7908285.5,0.0,256.0,0.0,6316.0,0.0,89790.5,0.0
gen_7_33,7284987.0,0.0,256.0,0.0,6300.0,0.0,47874.0,0.0
gen_104_38,20027406.5,0.0,256.0,0.0,5531.0,0.0,92113.0,0.0
gen_1_34,1409904.5,0.0,256.0,0.0,5910.0,0.0,92737.5,0.0
gen_110_33,9211310.5,0.0,43776.0,0.0,6334.5,0.0,74105.0,0.0
gen_107_25,2447149.5,0.0,256.0,0.0,5893.5,0.0,89009.5,0.0
gen_114_32,1209314.0,0.0,256.0,0.0,7937.0,0.0,84076.0,0.0
gen_101_37,2512202.0,0.0,256.0,0.0,6370.0,0.0,63884.0,0.0
gen_0_35,2510802.5,0.0,256.0,0.0,5526.5,0.0,76200.5,0.0
gen_113_29,2104337.0,0.0,256.0,0.0,7984.0,0.0,94532.5,0.0
gen_103_35,1077337.0,0.0,101120.0,0.0,6279.5,0.0,36198.0,0.0
gen_11_13,1234917.5,0.0,256.0,0.0,5467.0,0.0,72664.5,0.0
gen_109_21,1003523.0,0.0,256.0,0.0,7933.0,0.0,94120.0,0.0
gen_3_35,8558974.5,0.0,256.0,0.0,7922.5,0.0,86864.0,0.0
gen_8_28,6377744.5,0.0,85376.0,0.0,4648.5,0.0,62287.5,0.0
gen_101_33,5645120.0,0.0,107392.0,0.0,5492.5,0.0,61412.5,0.0
gen_3_36,596196.0,0.0,256.0,0.0,5435.0,0.0,75766.0,0.0
gen_100_33,44897818.5,0.0,256.0,0.0,5534.0,0.0,148351.5,0.0
gen_5_34,4150339.5,0.0,256.0,0.0,1222.0,0.0,67134.5,0.0
gen_111_37,723256.5,0.0,256.0,0.0,4688.0,0.0,56939.0,0.0
gen_5_37,6645791.5,0.0,256.0,0.0,5558.0,0.0,88999.0,0.0
gen_4_34,17535341.0,0.0,612992.0,0.0,869883.5,0.0,1000887.5,0.0
gen_111_20,24849722.0,0.0,256.0,0.0,6324.0,0.0,64067.0,0.0
gen_10_19,2173811.5,0.0,256.0,0.0,6394.0,0.0,46848.0,0.0
gen_0_29,62754086.0,0.0,256.0,0.0,6105.5,0.0,76446.5,0.0
gen_5_30,4305011.0,0.0,82944.0,0.0,6296.0,0.0,74660.0,0.0
gen_109_32,16763687.5,0.0,543872.0,0.0,779836.0,0.0,466830.5,0.0
gen_101_40,15133404.0,0.0,166400.0,0.0,4644.0,0.0,57770.5,0.0
gen_103_19,32328234.0,0.0,204800.0,0.0,4742.5,0.0,64607.0,0.0
gen_102_30,29722167.5,0.0,642176.0,0.0,1278.0,0.0,550364.5,0.0
gen_113_38,21641275.5,0.0,201472.0,0.0,5270.5,0.0,808665.0,0.0
gen_103_28,8140432.5,0.0,391168.0,0.0,4665.0,0.0,545403.5,0.0
gen_0_53,49343048.5,0.0,292480.0,0.0,5423.5,0.0,554269.0,0.0
gen_108_37,1803459.5,0.0,43776.0,0.0,5535.0,0.0,77860.5,0.0
gen_109_35,6147833.0,0.0,243968.0,0.0,5441.0,0.0,492497.0,0.0
gen_105_38,1603240.0,0.0,125440.0,0.0,265787.5,0.0,400928.5,0.0
gen_110_10,7866337.5,0.0,552192.0,0.0,5061.0,0.0,69724.0,0.0
gen_108_27,34779660.0,0.0,256.0,0.0,6882.0,0.0,87324.0,0.0
gen_3_32,14258645.0,0.0,332032.0,0.0,6299.5,0.0,73656.5,0.0
gen_106_23,15668137.0,0.0,672000.0,0.0,5471.5,0.0,487024.5,0.0
gen_8_31,5243319.0,0.0,164864.0,0.0,5630.0,0.0,100451.5,0.0
gen_107_24,50542876.0,0.0,468480.0,0.0,4737.5,0.0,522275.5,0.0
gen_2_36,14563226.5,0.0,216576.0,0.0,6270.0,0.0,526560.0,0.0
gen_114_38,816633.5,0.0,256.0,0.0,5504.0,0.0,64471.5,0.0
gen_104_35,6529780.0,0.0,256.0,0.0,1228.5,0.0,731048.0,0.0
gen_110_28,2242951.5,0.0,256.0,0.0,6045.0,0.0,86914.5,0.0
gen_111_30,5977397.0,0.0,256.0,0.0,1218.0,0.0,743412.0,0.0
gen_1_36,14880371.5,0.0,169984.0,0.0,5428.0,0.0,75331.5,0.0
gen_106_28,35781548.0,0.0,256.0,0.0,1243.5,0.0,732207.5,0.0
gen_101_29,12369533.5,0.0,256.0,0.0,1233.5,0.0,546842.0,0.0
gen_3_39,9958905.5,0.0,125440.0,0.0,454658.5,0.0,400641.0,0.0
gen_1_38,30513164.0,0.0,538112.0,0.0,5471.5,0.0,972523.5,0.0
gen_113_36,2640462.5,0.0,240384.0,0.0,394266.0,0.0,499276.0,0.0
gen_100_22,44689361.5,0.0,82944.0,0.0,6326.5,0.0,90080.0,0.0
gen_9_35,4372803.0,0.0,125440.0,0.0,448544.0,0.0,407145.0,0.0
gen_1_37,1756287.0,0.0,256.0,0.0,1200.5,0.0,51268.0,0.0
gen_7_32,5349126.5,0.0,256.0,0.0,5482.5,0.0,59477.5,0.0
gen_106_38,9587285.5,0.0,164352.0,0.0,6266.5,0.0,70629.0,0.0
gen_12_35,6743577.5,0.0,256.0,0.0,1241.5,0.0,74981.0,0.0
gen_10_32,5176740.5,0.0,256.0,0.0,5596.0,0.0,610715.0,0.0
gen_1115_25,7565435.0,0.0,122624.0,0.0,5427.5,0.0,88081.0,0.0
gen_109_26,3072558.5,0.0,46848.0,0.0,6326.5,0.0,63610.5,0.0
gen_109_36,1306753.0,0.0,216064.0,0.0,4572.5,0.0,476265.5,0.0
gen_111_36,1244529.0,0.0,256.0,0.0,5446.0,0.0,70900.5,0.0
gen_1_32,1179996.0,0.0,84480.0,0.0,6096.0,0.0,73379.0,0.0
gen_108_25,5176631.0,0.0,188032.0,0.0,1262.5,0.0,51691.5,0.0
gen_8_18,3511777.5,0.0,128768.0,0.0,4665.5,0.0,45941.0,0.0
gen_5_38,17554224.0,0.0,256.0,0.0,9236.0,0.0,144699.0,0.0
gen_4_36,2312138.5,0.0,256.0,0.0,5589.5,0.0,71089.0,0.0
gen_2_9,3115682.0,0.0,256.0,0.0,1201.5,0.0,587003.5,0.0
gen_107_37,19761220.0,0.0,82176.0,0.0,5508.0,0.0,75513.5,0.0
gen_3_30,9434456.0,0.0,413696.0,0.0,1258.0,0.0,468343.5,0.0
gen_113_35,3623541.5,0.0,256.0,0.0,6258.0,0.0,76134.0,0.0
gen_8_24,3681952.0,0.0,256.0,0.0,6291.0,0.0,50916.0,0.0
gen_113_5,5501680.0,0.0,124672.0,0.0,1235.0,0.0,49416.0,0.0
gen_105_31,6866498.5,0.0,256.0,0.0,7960.0,0.0,66424.0,0.0
gen_4_31,705512.0,0.0,256.0,0.0,5486.5,0.0,62959.5,0.0
gen_112_34,695392.5,0.0,256.0,0.0,5855.5,0.0,61857.0,0.0
gen_3_34,11439762.0,0.0,43776.0,0.0,4691.0,0.0,59607.0,0.0
gen_5_32,40053430.5,0.0,165376.0,0.0,4703.0,0.0,62580.5,0.0
gen_2_31,2656368.0,0.0,256.0,0.0,6280.5,0.0,75243.5,0.0
gen_103_37,8838019.0,0.0,250112.0,0.0,5455.5,0.0,505566.0,0.0
gen_101_39,288636.5,0.0,256.0,0.0,4603.5,0.0,546646.0,0.0
gen_11_20,3591667.5,0.0,256.0,0.0,7963.5,0.0,49949.0,0.0
gen_0_33,20312592.0,0.0,256.0,0.0,5738.5,0.0,89870.0,0.0
gen_106_35,1842716.0,0.0,256.0,0.0,4637.5,0.0,605595.0,0.0
gen_108_36,1402478.5,0.0,256.0,0.0,6283.5,0.0,74478.5,0.0
gen_1_31,1605432.0,0.0,128768.0,0.0,5493.0,0.0,35038.0,0.0
gen_10_36,292313.0,0.0,256.0,0.0,6074.5,0.0,78391.0,0.0
gen_11_32,11480335.0,0.0,43904.0,0.0,5508.0,0.0,60140.0,0.0
gen_1115_20,1289161.0,0.0,256.0,0.0,4958.5,0.0,80884.5,0.0
gen_114_29,15441782.0,0.0,256.0,0.0,6294.5,0.0,75953.5,0.0
gen_110_32,4135718.5,0.0,256.0,0.0,6373.0,0.0,62194.0,0.0
gen_5_31,213.5,0.0,256.0,0.0,1257.5,0.0,7880.5,0.0
gen_104_37,209.5,0.0,256.0,0.0,1231.5,0.0,7332.0,0.0
gen_4_35,212.5,0.0,256.0,0.0,1195.0,0.0,10871.0,0.0
gen_1_30,203.5,0.0,256.0,0.0,1261.0,0.0,7930.5,0.0
gen_11_27,218.0,0.0,256.0,0.0,1195.5,0.0,7883.5,0.0
gen_100_36,230.5,0.0,256.0,0.0,1311.0,0.0,10421.5,0.0
gen_8_36,221.0,0.0,256.0,0.0,1203.5,0.0,12781.5,0.0
gen_110_39,220.5,0.0,256.0,0.0,1295.0,0.0,4557.0,0.0
gen_109_34,214.0,0.0,256.0,0.0,1269.0,0.0,7378.0,0.0
gen_106_10,213.5,0.0,256.0,0.0,1280.5,0.0,5426.5,0.0
gen_104_36,207.0,0.0,256.0,0.0,1260.0,0.0,8829.5,0.0
gen_0_55,210.5,0.0,256.0,0.0,1184.5,0.0,9867.0,0.0
gen_106_27,213.5,0.0,256.0,0.0,1202.5,0.0,8374.0,0.0
gen_2_37,224.5,0.0,256.0,0.0,1382.5,0.0,10479.5,0.0
gen_101_38,234.0,0.0,256.0,0.0,1222.5,0.0,11729.0,0.0
gen_111_2,212.0,0.0,256.0,0.0,1191.0,0.0,9513.0,0.0
gen_103_31,205.5,0.0,256.0,0.0,1244.0,0.0,3563.0,0.0
gen_105_27,221.0,0.0,256.0,0.0,1239.0,0.0,8104.0,0.0
gen_103_8,216.0,0.0,256.0,0.0,1195.0,0.0,10618.5,0.0
gen_114_13,211.0,0.0,256.0,0.0,1255.0,0.0,10022.0,0.0
gen_101_20,211.0,0.0,256.0,0.0,1262.5,0.0,9089.0,0.0
gen_1115_27,217.5,0.0,256.0,0.0,1240.0,0.0,14788.0,0.0
gen_112_31,217.0,0.0,256.0,0.0,1176.5,0.0,11400.0,0.0
gen_7_34,213.0,0.0,256.0,0.0,1229.5,0.0,8358.0,0.0
gen_111_34,206.0,0.0,256.0,0.0,1202.5,0.0,8228.0,0.0
gen_108_34,210.5,0.0,256.0,0.0,1279.0,0.0,5394.0,0.0
gen_0_34,216.5,0.0,256.0,0.0,1234.5,0.0,10542.5,0.0
gen_3_38,213.5,0.0,256.0,0.0,1183.0,0.0,4402.5,0.0
gen_9_22,209.5,0.0,256.0,0.0,1270.0,0.0,8256.0,0.0
gen_10_34,230.5,0.0,256.0,0.0,1268.0,0.0,9387.0,0.0
gen_107_27,222.5,0.0,256.0,0.0,1206.0,0.0,4570.0,0.0
gen_102_36,254.0,0.0,256.0,0.0,1253.0,0.0,12376.0,0.0
gen_8_34,267.0,0.0,256.0,0.0,1253.0,0.0,12372.0,0.0
gen_10_31,214.0,0.0,256.0,0.0,1231.0,0.0,7963.0,0.0
gen_113_37,217.5,0.0,256.0,0.0,1269.5,0.0,10063.5,0.0
gen_8_30,2645720.5,0.0,256.0,0.0,7933.5,0.0,78980.5,0.0
gen_103_27,23394683.0,0.0,289280.0,0.0,763088.0,0.0,935517.5,0.0
gen_110_34,2606789.0,0.0,127360.0,0.0,324170.5,0.0,409345.0,0.0
gen_9_13,8521342.0,0.0,200704.0,0.0,4696.0,0.0,46603.0,0.0
gen_107_36,1057538.5,0.0,256.0,0.0,1195.5,0.0,717811.5,0.0
gen_7_28,5667619.0,0.0,87040.0,0.0,5427.0,0.0,76010.5,0.0
gen_108_31,19341478.0,0.0,256.0,0.0,1229.5,0.0,51504.5,0.0
gen_114_20,3759601.0,0.0,127488.0,0.0,5455.0,0.0,630046.5,0.0
gen_2_32,3241042.0,0.0,434688.0,0.0,6293.0,0.0,56889.5,0.0
gen_113_28,18475612.5,0.0,85248.0,0.0,6440.0,0.0,74140.0,0.0
gen_5_27,4543773.0,0.0,256.0,0.0,1243.0,0.0,604715.5,0.0
gen_4_16,3115295.5,0.0,163968.0,0.0,5509.5,0.0,64614.0,0.0
gen_105_12,24452421.5,0.0,256.0,0.0,1356.5,0.0,87828.0,0.0
gen_100_21,15404024.0,0.0,256.0,0.0,6325.0,0.0,53228.5,0.0
gen_11_33,29622050.5,0.0,203008.0,0.0,5803.5,0.0,75391.0,0.0
gen_11_29,539661.5,0.0,256.0,0.0,4616.0,0.0,726328.5,0.0
gen_0_32,11579254.5,0.0,324992.0,0.0,517264.0,0.0,447494.5,0.0
gen_7_17,644832.0,0.0,256.0,0.0,6284.0,0.0,34805.0,0.0
gen_105_33,8855956.0,0.0,256.0,0.0,5501.5,0.0,63502.5,0.0
gen_5_33,11479644.0,0.0,617984.0,0.0,1211.5,0.0,40107.5,0.0
gen_108_26,32713756.0,0.0,577024.0,0.0,11345.0,0.0,716389.5,0.0
gen_101_50,3596516.0,0.0,423040.0,0.0,222747.0,0.0,849697.0,0.0
gen_114_25,18291149.5,0.0,207104.0,0.0,5848.0,0.0,102190.0,0.0
gen_113_23,2886438.0,0.0,124672.0,0.0,282295.5,0.0,398124.5,0.0
gen_1115_33,1303940.5,0.0,256.0,0.0,5435.0,0.0,91002.0,0.0
gen_12_32,1529476.0,0.0,256.0,0.0,5433.5,0.0,653877.5,0.0
gen_1_29,136776160.5,0.0,574464.0,0.0,6293.5,0.0,62985.5,0.0
gen_106_32,3914781.5,0.0,237696.0,0.0,634257.0,0.0,437249.5,0.0
gen_109_39,15891220.5,0.0,200960.0,0.0,5431.5,0.0,50106.0,0.0
gen_106_36,744473.0,0.0,256.0,0.0,7897.0,0.0,77224.5,0.0
gen_111_35,1721951.0,0.0,304128.0,0.0,362258.0,0.0,861828.0,0.0
gen_102_33,4896783.5,0.0,325376.0,0.0,391672.5,0.0,490397.5,0.0
gen_4_38,1339498.5,0.0,170240.0,0.0,6251.0,0.0,59540.0,0.0
gen_104_25,5422788.5,0.0,127744.0,0.0,4639.5,0.0,794653.5,0.0
gen_9_33,2468822.0,0.0,244480.0,0.0,252523.0,0.0,443559.0,0.0
gen_110_35,4995069.0,0.0,454912.0,0.0,5442.0,0.0,572853.0,0.0
gen_10_38,16608190.0,0.0,557824.0,0.0,6371.5,0.0,88805.5,0.0
gen_106_34,2321467.0,0.0,256.0,0.0,5466.0,0.0,48383.0,0.0
gen_1_35,12090492.5,0.0,928640.0,0.0,624041.5,0.0,451023.5,0.0
gen_105_30,6652980.5,0.0,256.0,0.0,5827.0,0.0,489831.0,0.0
gen_108_24,7601196.5,0.0,645632.0,0.0,710782.0,0.0,858380.0,0.0
gen_101_22,3492256.5,0.0,498688.0,0.0,4624.5,0.0,43408.5,0.0
gen_107_23,1385722.5,0.0,86016.0,0.0,1166.0,0.0,59729.0,0.0
